"Problem","Planner","Run","Success?","Plan Length","Nodes Visited","Nodes Generated","Time (ms)"
"jailbreak_revenge","GFS h_max + pruning ",7,true,7,107825,1310539,258490
"jailbreak_revenge","GFS h_max + pruning ",8,true,7,107846,1310012,260655
"jailbreak_revenge","GFS h_max + pruning ",9,true,7,107846,1310012,260519
"jailbreak_revenge","GFS h_max + pruning ",10,true,7,107602,1306959,262086
"jailbreak_revenge","GFS rp + pruning ",1,true,7,492691,3265903,763527
"jailbreak_revenge","GFS rp + pruning ",2,true,7,477250,3151371,742777
"jailbreak_revenge","GFS rp + pruning ",3,true,7,476860,3147123,738682
"jailbreak_revenge","GFS rp + pruning ",4,true,7,508235,3355984,788211
"jailbreak_revenge","GFS rp + pruning ",5,true,7,485734,3215251,749701
"jailbreak_revenge","GFS rp + pruning ",6,true,7,514415,3402087,776904
"jailbreak_revenge","GFS rp + pruning ",7,true,7,498681,3285212,753122
"jailbreak_revenge","GFS rp + pruning ",8,true,7,486427,3219732,733422
"jailbreak_revenge","GFS rp + pruning ",9,true,7,485668,3215015,481027
"jailbreak_revenge","GFS rp + pruning ",10,true,7,542332,3622477,508196
"lovers","BFS",1,true,5,6191,94703,1758
"lovers","BFS",2,true,5,7213,119408,2275
"lovers","BFS",3,true,5,6357,99433,1978
"lovers","BFS",4,true,5,7404,124317,2264
"lovers","BFS",5,true,5,6189,94690,1780
"lovers","BFS",6,true,5,7552,128881,2423
"lovers","BFS",7,true,5,6358,99426,1817
"lovers","BFS",8,true,5,14911,324279,6953
"lovers","BFS",9,true,5,6042,90217,1702
"lovers","BFS",10,true,5,10772,206967,4214
"lovers","BFS prune",1,true,5,4226,87086,9639
"lovers","BFS prune",2,true,5,5064,108778,13514
"lovers","BFS prune",3,true,5,4372,90790,10322
"lovers","BFS prune",4,true,5,5223,112576,14059
"lovers","BFS prune",5,true,5,4227,87096,9725
"lovers","BFS prune",6,true,5,5360,116128,14619
"lovers","BFS prune",7,true,5,4368,90723,10284
"lovers","BFS prune",8,true,5,11409,268964,45871
"lovers","BFS prune",9,true,5,4091,83657,9045
"lovers","BFS prune",10,true,5,7996,175290,26307
"lovers","A* h+",1,false,,1000000,22183683,3082226
"lovers","A* h+",2,false,,1000000,24814516,3772107
"lovers","A* h+",3,false,,1000000,21999892,3203519
"lovers","A* h+",4,false,,1000000,24969498,3876065
"lovers","A* h+",5,false,,1000000,22156525,3190847
"lovers","A* h+",6,false,,1000000,24854516,3972483
"lovers","A* h+",7,false,,1000000,22167391,3216697
"lovers","A* h+",8,false,,1000000,22669483,3314332
"lovers","A* h+",9,false,,1000000,21985675,3195425
"lovers","A* h+",10,false,,1000000,22467259,3287489
"lovers","A* h_max",1,true,5,16315,416620,51307
"lovers","A* h_max",2,true,5,18872,434033,56372
"lovers","A* h_max",3,true,5,16356,417920,53964
"lovers","A* h_max",4,true,5,18865,432770,56182
"lovers","A* h_max",5,true,5,16331,417584,53725
"lovers","A* h_max",6,true,5,18921,434613,58423
"lovers","A* h_max",7,true,5,16334,417576,54605
"lovers","A* h_max",8,true,5,17296,438088,56513
"lovers","A* h_max",9,true,5,16274,415817,53590
"lovers","A* h_max",10,true,5,16870,428451,56146
"lovers","A* rp",1,true,5,27666,589229,77589
"lovers","A* rp",2,true,5,28020,603571,87008
"lovers","A* rp",3,true,5,28102,605325,86528
"lovers","A* rp",4,true,5,27575,588771,82306
"lovers","A* rp",5,true,5,27097,577312,80463
"lovers","A* rp",6,true,5,28275,604248,79859
"lovers","A* rp",7,true,5,435154,8024275,1224999
"lovers","A* rp",8,true,5,27292,585347,80196
"lovers","A* rp",9,true,5,27686,594098,80464
"lovers","A* rp",10,true,5,29144,625364,86030
"lovers","A* h+ + pruning ",1,false,,1000000,29126845,6351468
"lovers","A* h+ + pruning ",2,false,,1000000,32276451,7158431
"lovers","A* h+ + pruning ",3,false,,1000000,29150259,6434860
"lovers","A* h+ + pruning ",4,false,,1000000,32645843,7223014
"lovers","A* h+ + pruning ",5,false,,1000000,29187888,6654534
"lovers","A* h+ + pruning ",6,false,,1000000,32604424,7398915
"lovers","A* h+ + pruning ",7,false,,1000000,29190732,6545743
"lovers","A* h+ + pruning ",8,false,,1000000,29517422,6642433
"lovers","A* h+ + pruning ",9,false,,1000000,29125561,6307497
"lovers","A* h+ + pruning ",10,false,,1000000,29617789,6387548
"lovers","A* h_max + pruning ",1,true,5,14988,420391,83838
"lovers","A* h_max + pruning ",2,true,5,17256,433756,91580
"lovers","A* h_max + pruning ",3,true,5,15039,421217,87429
"lovers","A* h_max + pruning ",4,true,5,17271,432925,285382
"lovers","A* h_max + pruning ",5,true,5,17302,434091,-102543
"lovers","A* h_max + pruning ",6,true,5,17299,434271,93133
"lovers","A* h_max + pruning ",7,true,5,17316,434399,90452
"lovers","A* h_max + pruning ",8,true,5,15073,421441,85478
"lovers","A* h_max + pruning ",9,true,5,14932,419703,85093
"lovers","A* h_max + pruning ",10,true,5,15118,422171,87826
"lovers","A* rp + pruning ",1,true,5,25308,597613,114814
"lovers","A* rp + pruning ",2,true,5,25536,606821,122880
"lovers","A* rp + pruning ",3,true,5,25947,617653,125406
"lovers","A* rp + pruning ",4,true,5,24960,588870,112815
"lovers","A* rp + pruning ",5,true,5,24864,587292,114016
"lovers","A* rp + pruning ",6,true,5,25531,602649,115426
"lovers","A* rp + pruning ",7,true,5,354362,7563466,1596499
"lovers","A* rp + pruning ",8,true,5,25235,600446,114929
"lovers","A* rp + pruning ",9,true,5,25535,606489,122204
"lovers","A* rp + pruning ",10,true,5,26982,641202,127109
"lovers","EFS h+",1,false,,1000000,4820578,488884
"lovers","EFS h+",2,false,,1000000,4822936,310298
"lovers","EFS h+",3,false,,1000000,4821692,710318
"lovers","EFS h+",4,false,,1000000,4829703,503516
"lovers","EFS h+",5,false,,1000000,4820398,517303
"lovers","EFS h+",6,false,,1000000,4820279,315207
"lovers","EFS h+",7,false,,1000000,4822188,517528
"lovers","EFS h+",8,true,5,935438,4566083,483679
"lovers","EFS h+",9,true,5,976123,4701927,497890
"lovers","EFS h+",10,true,5,935854,4568273,472331
"lovers","EFS h_max",1,true,5,7763,136243,207740
"lovers","EFS h_max",2,true,5,7771,136393,12544
"lovers","EFS h_max",3,true,5,7734,135598,12224
"lovers","EFS h_max",4,true,5,7758,136308,12746
"lovers","EFS h_max",5,true,5,7742,135720,12784
"lovers","EFS h_max",6,true,5,7742,135800,12636
"lovers","EFS h_max",7,true,5,7766,136060,207768
"lovers","EFS h_max",8,true,5,7585,134475,208031
"lovers","EFS h_max",9,true,5,7745,136233,-182536
"lovers","EFS h_max",10,true,5,7565,134179,-182700
"lovers","EFS rp",1,true,5,201451,810022,81809
"lovers","EFS rp",2,true,5,200900,807746,83766
"lovers","EFS rp",3,true,5,201244,808213,88552
"lovers","EFS rp",4,true,5,201284,810167,277763
"lovers","EFS rp",5,true,5,201125,809206,285657
"lovers","EFS rp",6,true,5,201187,809114,283925
"lovers","EFS rp",7,true,5,654552,3021388,516961
"lovers","EFS rp",8,true,5,156520,621284,68925
"lovers","EFS rp",9,true,5,200760,807134,-112515
"lovers","EFS rp",10,true,5,154615,613272,-130631
"lovers","EFS h+ + pruning ",1,true,5,323562,2498211,395021
"lovers","EFS h+ + pruning ",2,true,5,324054,2502155,214107
"lovers","EFS h+ + pruning ",3,true,5,323457,2498134,609129
"lovers","EFS h+ + pruning ",4,true,5,322656,2491307,411758
"lovers","EFS h+ + pruning ",5,true,5,323060,2494592,410996
"lovers","EFS h+ + pruning ",6,true,5,323464,2496919,217616
"lovers","EFS h+ + pruning ",7,true,5,324063,2502533,426218
"lovers","EFS h+ + pruning ",8,true,5,306899,2393435,604433
"lovers","EFS h+ + pruning ",9,true,5,304688,2368811,399399
"lovers","EFS h+ + pruning ",10,true,5,306922,2394076,403079
"lovers","EFS h_max + pruning ",1,true,5,5206,105419,15636
"lovers","EFS h_max + pruning ",2,true,5,5215,105555,211272
"lovers","EFS h_max + pruning ",3,true,5,5208,105418,16005
"lovers","EFS h_max + pruning ",4,true,5,5220,105728,-179636
"lovers","EFS h_max + pruning ",5,true,5,5213,105479,15530
"lovers","EFS h_max + pruning ",6,true,5,5216,105586,210772
"lovers","EFS h_max + pruning ",7,true,5,5219,105480,-180069
"lovers","EFS h_max + pruning ",8,true,5,5064,104747,16084
"lovers","EFS h_max + pruning ",9,true,5,5209,105666,16078
"lovers","EFS h_max + pruning ",10,true,5,5056,104688,16094
"lovers","EFS rp + pruning ",1,true,5,89193,538725,81830
"lovers","EFS rp + pruning ",2,true,5,88888,537159,82554
"lovers","EFS rp + pruning ",3,true,5,89024,537843,82594
"lovers","EFS rp + pruning ",4,true,5,89127,538604,82827
"lovers","EFS rp + pruning ",5,true,5,89190,538948,275161
"lovers","EFS rp + pruning ",6,true,5,89317,539309,84479
"lovers","EFS rp + pruning ",7,true,5,210884,1547606,443971
"lovers","EFS rp + pruning ",8,true,5,68200,409592,65497
"lovers","EFS rp + pruning ",9,true,5,88765,536106,-111868
"lovers","EFS rp + pruning ",10,true,5,66970,402957,63075
"lovers","GFS h+",1,false,,1000000,1576588,217762
"lovers","GFS h+",2,false,,1000000,1576596,224015
"lovers","GFS h+",3,false,,1000000,1576501,223514
"lovers","GFS h+",4,false,,1000000,1514647,427818
"lovers","GFS h+",5,false,,1000000,1505180,424704
"lovers","GFS h+",6,false,,1000000,1576105,16582
"lovers","GFS h+",7,false,,1000000,1566012,19707
"lovers","GFS h+",8,false,,1000000,1570869,402909
"lovers","GFS h+",9,false,,1000000,1514707,414275
"lovers","GFS h+",10,false,,1000000,1572104,12235
"lovers","GFS h_max",1,false,,1000000,15858475,1696092
"lovers","GFS h_max",2,false,,1000000,15856432,1798713
"lovers","GFS h_max",3,false,,1000000,15923294,2025002
"lovers","GFS h_max",4,false,,1000000,15867215,1577401
"lovers","GFS h_max",5,false,,1000000,15858457,1663915
"lovers","GFS h_max",6,false,,1000000,15922639,1828065
"lovers","GFS h_max",7,false,,1000000,15923355,1720576
"lovers","GFS h_max",8,false,,1000000,15602465,1768356
"lovers","GFS h_max",9,false,,1000000,15800097,1879494
"lovers","GFS h_max",10,false,,1000000,15676838,1735361
"lovers","GFS rp",1,false,,1000000,1597375,10804
"lovers","GFS rp",2,false,,1000000,1896799,247229
"lovers","GFS rp",3,false,,1000000,1901131,237533
"lovers","GFS rp",4,false,,1000000,1571600,13069
"lovers","GFS rp",5,false,,1000000,1581977,202001
"lovers","GFS rp",6,false,,1000000,1596597,202524
"lovers","GFS rp",7,false,,1000000,1559923,201353
"lovers","GFS rp",8,false,,1000000,1593148,400639
"lovers","GFS rp",9,false,,1000000,1820240,428527
"lovers","GFS rp",10,false,,1000000,2016023,254229
"lovers","GFS h+ + pruning ",1,false,,1000000,3445931,870161
"lovers","GFS h+ + pruning ",2,false,,1000000,3485080,712567
"lovers","GFS h+ + pruning ",3,false,,1000000,3517186,723241
"lovers","GFS h+ + pruning ",4,false,,1000000,3555366,932322
"lovers","GFS h+ + pruning ",5,false,,1000000,3547874,1055310
"lovers","GFS h+ + pruning ",6,false,,1000000,3532149,1087627
"lovers","GFS h+ + pruning ",7,false,,1000000,3516358,1092107
"lovers","GFS h+ + pruning ",8,false,,1000000,3481663,1151871
"lovers","GFS h+ + pruning ",9,false,,1000000,3500403,1120857
"lovers","GFS h+ + pruning ",10,false,,1000000,3480271,1163604
"lovers","GFS h_max + pruning ",1,true,5,929912,16954016,5678806
"lovers","GFS h_max + pruning ",2,true,5,928389,16926281,5753403
"lovers","GFS h_max + pruning ",3,true,5,927585,16896325,5979039
"lovers","GFS h_max + pruning ",4,true,5,932110,16998865,5764908
"lovers","GFS h_max + pruning ",5,true,5,929998,16964169,5821808
"lovers","GFS h_max + pruning ",6,true,5,934312,17022777,5819850
"lovers","GFS h_max + pruning ",7,true,5,926838,16882798,5747908
"lovers","GFS h_max + pruning ",8,true,5,967169,17459391,5903671
"lovers","GFS h_max + pruning ",9,true,5,929781,16957388,5193431
"lovers","GFS h_max + pruning ",10,true,5,967840,17475066,5319236
"lovers","GFS rp + pruning ",1,false,,1000000,3373544,1114772
"lovers","GFS rp + pruning ",2,false,,1000000,3573374,1268338
"lovers","GFS rp + pruning ",3,false,,1000000,3539702,1246074
"lovers","GFS rp + pruning ",4,false,,1000000,3375873,917904
"lovers","GFS rp + pruning ",5,false,,1000000,3368911,1115549
"lovers","GFS rp + pruning ",6,false,,1000000,3463173,1163098
"lovers","GFS rp + pruning ",7,false,,1000000,3367292,1160536
"lovers","GFS rp + pruning ",8,false,,1000000,3358661,1161835
"lovers","GFS rp + pruning ",9,false,,1000000,3658192,1309143
"lovers","GFS rp + pruning ",10,false,,1000000,3578704,1287868
"deerhunter_any","BFS",1,true,6,15344,81729,835
"deerhunter_any","BFS",2,true,6,15352,81848,900
"deerhunter_any","BFS",3,true,6,15344,81729,948
"deerhunter_any","BFS",4,true,6,15344,81729,905
"deerhunter_any","BFS",5,true,6,15352,81848,857
"deerhunter_any","BFS",6,true,6,15352,81848,874
"deerhunter_any","BFS",7,true,6,15352,81848,837
"deerhunter_any","BFS",8,true,6,15344,81729,881
"deerhunter_any","BFS",9,true,6,15344,81729,897
"deerhunter_any","BFS",10,true,6,15352,81848,873
"deerhunter_any","BFS prune",1,true,6,7853,64907,4002
"deerhunter_any","BFS prune",2,true,6,7855,64934,3943
"deerhunter_any","BFS prune",3,true,6,7853,64907,4179
"deerhunter_any","BFS prune",4,true,6,7853,64907,4018
"deerhunter_any","BFS prune",5,true,6,7855,64934,4013
"deerhunter_any","BFS prune",6,true,6,7855,64934,4037
"deerhunter_any","BFS prune",7,true,6,7855,64934,4399
"deerhunter_any","BFS prune",8,true,6,7853,64907,4382
"deerhunter_any","BFS prune",9,true,6,7853,64907,3924
"deerhunter_any","BFS prune",10,true,6,7855,64934,3581
"deerhunter_any","A* h+",1,true,6,4472,57760,2674
"deerhunter_any","A* h+",2,true,6,4472,57760,2668
"deerhunter_any","A* h+",3,true,6,4472,57760,2768
"deerhunter_any","A* h+",4,true,6,4472,57760,2648
"deerhunter_any","A* h+",5,true,6,4472,57760,2602
"deerhunter_any","A* h+",6,true,6,4472,57760,2568
"deerhunter_any","A* h+",7,true,6,4472,57760,2646
"deerhunter_any","A* h+",8,true,6,4472,57760,2624
"deerhunter_any","A* h+",9,true,6,4472,57760,2581
"deerhunter_any","A* h+",10,true,6,4472,57760,2614
"deerhunter_any","A* h_max",1,true,6,436,6335,225
"deerhunter_any","A* h_max",2,true,6,437,6353,250
"deerhunter_any","A* h_max",3,true,6,436,6335,233
"deerhunter_any","A* h_max",4,true,6,436,6335,236
"deerhunter_any","A* h_max",5,true,6,437,6353,238
"deerhunter_any","A* h_max",6,true,6,437,6353,-195382
"deerhunter_any","A* h_max",7,true,6,437,6353,233
"deerhunter_any","A* h_max",8,true,6,436,6335,228
"deerhunter_any","A* h_max",9,true,6,436,6335,212
"deerhunter_any","A* h_max",10,true,6,437,6353,211
"deerhunter_any","A* rp",1,true,6,238,3640,143
"deerhunter_any","A* rp",2,true,6,1973,24726,1057
"deerhunter_any","A* rp",3,true,6,1973,24726,1128
"deerhunter_any","A* rp",4,true,6,238,3640,124
"deerhunter_any","A* rp",5,true,6,238,3640,130
"deerhunter_any","A* rp",6,true,6,1973,24726,1126
"deerhunter_any","A* rp",7,true,6,238,3640,152
"deerhunter_any","A* rp",8,true,6,238,3640,111
"deerhunter_any","A* rp",9,true,6,238,3640,127
"deerhunter_any","A* rp",10,true,6,1973,24726,1039
"deerhunter_any","A* h+ + pruning ",1,true,6,3416,50133,11147
"deerhunter_any","A* h+ + pruning ",2,true,6,3416,50133,11082
"deerhunter_any","A* h+ + pruning ",3,true,6,3416,50133,10871
"deerhunter_any","A* h+ + pruning ",4,true,6,3416,50133,11345
"deerhunter_any","A* h+ + pruning ",5,true,6,3416,50133,11314
"deerhunter_any","A* h+ + pruning ",6,true,6,3416,50133,11084
"deerhunter_any","A* h+ + pruning ",7,true,6,3416,50133,11201
"deerhunter_any","A* h+ + pruning ",8,true,6,3416,50133,10606
"deerhunter_any","A* h+ + pruning ",9,true,6,3416,50133,10713
"deerhunter_any","A* h+ + pruning ",10,true,6,3416,50133,11214
"deerhunter_any","A* h_max + pruning ",1,true,6,430,7304,855
"deerhunter_any","A* h_max + pruning ",2,true,6,431,7340,880
"deerhunter_any","A* h_max + pruning ",3,true,6,430,7304,818
"deerhunter_any","A* h_max + pruning ",4,true,6,430,7304,854
"deerhunter_any","A* h_max + pruning ",5,true,6,431,7340,878
"deerhunter_any","A* h_max + pruning ",6,true,6,431,7340,843
"deerhunter_any","A* h_max + pruning ",7,true,6,431,7340,858
"deerhunter_any","A* h_max + pruning ",8,true,6,430,7304,870
"deerhunter_any","A* h_max + pruning ",9,true,6,430,7304,825
"deerhunter_any","A* h_max + pruning ",10,true,6,431,7340,196466
"deerhunter_any","A* rp + pruning ",1,true,6,237,4307,607
"deerhunter_any","A* rp + pruning ",2,true,6,1763,27495,4614
"deerhunter_any","A* rp + pruning ",3,true,6,1763,27495,4514
"deerhunter_any","A* rp + pruning ",4,true,6,237,4307,547
"deerhunter_any","A* rp + pruning ",5,true,6,237,4307,549
"deerhunter_any","A* rp + pruning ",6,true,6,1755,27421,4422
"deerhunter_any","A* rp + pruning ",7,true,6,237,4307,573
"deerhunter_any","A* rp + pruning ",8,true,6,237,4307,570
"deerhunter_any","A* rp + pruning ",9,true,6,237,4307,528
"deerhunter_any","A* rp + pruning ",10,true,6,1755,27421,4607
"deerhunter_any","EFS h+",1,true,6,65,485,20
"deerhunter_any","EFS h+",2,true,6,65,485,19
"deerhunter_any","EFS h+",3,true,6,65,485,16
"deerhunter_any","EFS h+",4,true,6,65,485,20
"deerhunter_any","EFS h+",5,true,6,65,485,20
"deerhunter_any","EFS h+",6,true,6,65,485,20
"deerhunter_any","EFS h+",7,true,6,65,485,21
"deerhunter_any","EFS h+",8,true,6,65,485,18
"deerhunter_any","EFS h+",9,true,6,65,485,19
"deerhunter_any","EFS h+",10,true,6,65,485,21
"deerhunter_any","EFS h_max",1,true,6,190,1571,67
"deerhunter_any","EFS h_max",2,true,6,197,1641,72
"deerhunter_any","EFS h_max",3,true,6,190,1571,56
"deerhunter_any","EFS h_max",4,true,6,190,1571,69
"deerhunter_any","EFS h_max",5,true,6,197,1641,71
"deerhunter_any","EFS h_max",6,true,6,197,1641,70
"deerhunter_any","EFS h_max",7,true,6,197,1641,70
"deerhunter_any","EFS h_max",8,true,6,190,1571,-195514
"deerhunter_any","EFS h_max",9,true,6,190,1571,49
"deerhunter_any","EFS h_max",10,true,6,197,1641,63
"deerhunter_any","EFS rp",1,true,6,157,1037,30
"deerhunter_any","EFS rp",2,true,6,103,752,34
"deerhunter_any","EFS rp",3,true,6,103,752,26
"deerhunter_any","EFS rp",4,true,6,157,1037,34
"deerhunter_any","EFS rp",5,true,6,143,900,33
"deerhunter_any","EFS rp",6,true,6,117,885,38
"deerhunter_any","EFS rp",7,true,6,143,904,35
"deerhunter_any","EFS rp",8,true,6,145,916,31
"deerhunter_any","EFS rp",9,true,6,143,900,36
"deerhunter_any","EFS rp",10,true,6,103,748,30
"deerhunter_any","EFS h+ + pruning ",1,true,6,45,514,39
"deerhunter_any","EFS h+ + pruning ",2,true,6,45,514,39
"deerhunter_any","EFS h+ + pruning ",3,true,6,45,514,39
"deerhunter_any","EFS h+ + pruning ",4,true,6,45,514,45
"deerhunter_any","EFS h+ + pruning ",5,true,6,45,514,50
"deerhunter_any","EFS h+ + pruning ",6,true,6,45,514,46
"deerhunter_any","EFS h+ + pruning ",7,true,6,45,514,42
"deerhunter_any","EFS h+ + pruning ",8,true,6,45,514,48
"deerhunter_any","EFS h+ + pruning ",9,true,6,45,514,46
"deerhunter_any","EFS h+ + pruning ",10,true,6,45,514,42
"deerhunter_any","EFS h_max + pruning ",1,true,6,148,1565,143
"deerhunter_any","EFS h_max + pruning ",2,true,6,155,1682,155
"deerhunter_any","EFS h_max + pruning ",3,true,6,148,1565,142
"deerhunter_any","EFS h_max + pruning ",4,true,6,148,1565,195723
"deerhunter_any","EFS h_max + pruning ",5,true,6,155,1682,-195425
"deerhunter_any","EFS h_max + pruning ",6,true,6,155,1682,139
"deerhunter_any","EFS h_max + pruning ",7,true,6,155,1682,142
"deerhunter_any","EFS h_max + pruning ",8,true,6,148,1565,144
"deerhunter_any","EFS h_max + pruning ",9,true,6,148,1565,141
"deerhunter_any","EFS h_max + pruning ",10,true,6,155,1682,139
"deerhunter_any","EFS rp + pruning ",1,true,6,127,1125,102
"deerhunter_any","EFS rp + pruning ",2,true,6,93,894,82
"deerhunter_any","EFS rp + pruning ",3,true,6,93,894,87
"deerhunter_any","EFS rp + pruning ",4,true,6,127,1125,114
"deerhunter_any","EFS rp + pruning ",5,true,6,113,978,105
"deerhunter_any","EFS rp + pruning ",6,true,6,107,1037,105
"deerhunter_any","EFS rp + pruning ",7,true,6,113,982,102
"deerhunter_any","EFS rp + pruning ",8,true,6,115,1008,87
"deerhunter_any","EFS rp + pruning ",9,true,6,113,978,102
"deerhunter_any","EFS rp + pruning ",10,true,6,93,890,98
"deerhunter_any","GFS h+",1,true,6,89805,182806,9458
"deerhunter_any","GFS h+",2,true,6,89805,182806,9889
"deerhunter_any","GFS h+",3,true,6,89805,182806,9928
"deerhunter_any","GFS h+",4,true,6,89805,182806,9856
"deerhunter_any","GFS h+",5,true,6,89805,182806,9359
"deerhunter_any","GFS h+",6,true,6,89805,182806,9538
"deerhunter_any","GFS h+",7,true,6,89805,182806,10007
"deerhunter_any","GFS h+",8,true,6,89805,182806,9574
"deerhunter_any","GFS h+",9,true,6,89805,182806,9698
"deerhunter_any","GFS h+",10,true,6,89805,182806,9600
"deerhunter_any","GFS h_max",1,true,6,1791,10667,449
"deerhunter_any","GFS h_max",2,true,6,1792,10680,435
"deerhunter_any","GFS h_max",3,true,6,1791,10667,460
"deerhunter_any","GFS h_max",4,true,6,1791,10667,434
"deerhunter_any","GFS h_max",5,true,6,1792,10680,478
"deerhunter_any","GFS h_max",6,true,6,1792,10680,477
"deerhunter_any","GFS h_max",7,true,6,1792,10680,464
"deerhunter_any","GFS h_max",8,true,6,1791,10667,449
"deerhunter_any","GFS h_max",9,true,6,1791,10667,481
"deerhunter_any","GFS h_max",10,true,6,1792,10680,444
"deerhunter_any","GFS rp",1,true,6,9454,17221,893
"deerhunter_any","GFS rp",2,true,6,28762,67134,3610
"deerhunter_any","GFS rp",3,true,6,28762,67134,3655
"deerhunter_any","GFS rp",4,true,6,9454,17221,917
"deerhunter_any","GFS rp",5,true,6,9454,17221,980
"deerhunter_any","GFS rp",6,true,6,28762,67134,3566
"deerhunter_any","GFS rp",7,true,6,9454,17221,935
"deerhunter_any","GFS rp",8,true,6,9454,17221,196455
"deerhunter_any","GFS rp",9,true,6,9454,17221,931
"deerhunter_any","GFS rp",10,true,6,28762,67134,3454
"deerhunter_any","GFS h+ + pruning ",1,true,6,36087,165590,46743
"deerhunter_any","GFS h+ + pruning ",2,true,6,36087,165590,47350
"deerhunter_any","GFS h+ + pruning ",3,true,6,36087,165590,48951
"deerhunter_any","GFS h+ + pruning ",4,true,6,36087,165590,49756
"deerhunter_any","GFS h+ + pruning ",5,true,6,36087,165590,50907
"deerhunter_any","GFS h+ + pruning ",6,true,6,36087,165590,51149
"deerhunter_any","GFS h+ + pruning ",7,true,6,36087,165590,51498
"deerhunter_any","GFS h+ + pruning ",8,true,6,36087,165590,51534
"deerhunter_any","GFS h+ + pruning ",9,true,6,36087,165590,53509
"deerhunter_any","GFS h+ + pruning ",10,true,6,36087,165590,53598
"deerhunter_any","GFS h_max + pruning ",1,true,6,1569,14838,3428
"deerhunter_any","GFS h_max + pruning ",2,true,6,1570,14869,3631
"deerhunter_any","GFS h_max + pruning ",3,true,6,1569,14838,3680
"deerhunter_any","GFS h_max + pruning ",4,true,6,1569,14838,3589
"deerhunter_any","GFS h_max + pruning ",5,true,6,1570,14869,3635
"deerhunter_any","GFS h_max + pruning ",6,true,6,1570,14869,3592
"deerhunter_any","GFS h_max + pruning ",7,true,6,1570,14869,3491
"deerhunter_any","GFS h_max + pruning ",8,true,6,1569,14838,3542
"deerhunter_any","GFS h_max + pruning ",9,true,6,1569,14838,3579
"deerhunter_any","GFS h_max + pruning ",10,true,6,1570,14869,3602
"deerhunter_any","GFS rp + pruning ",1,true,6,5685,23174,6715
"deerhunter_any","GFS rp + pruning ",2,true,6,11118,61425,16897
"deerhunter_any","GFS rp + pruning ",3,true,6,11118,61425,17295
"deerhunter_any","GFS rp + pruning ",4,true,6,5685,23174,6866
"deerhunter_any","GFS rp + pruning ",5,true,6,5685,23174,7179
"deerhunter_any","GFS rp + pruning ",6,true,6,11118,61425,17012
"deerhunter_any","GFS rp + pruning ",7,true,6,5685,23174,6745
"deerhunter_any","GFS rp + pruning ",8,true,6,5685,23174,6683
"deerhunter_any","GFS rp + pruning ",9,true,6,5685,23174,6726
"deerhunter_any","GFS rp + pruning ",10,true,6,11118,61425,16176
"hospital_any","BFS",1,true,4,39569,755032,11723
"hospital_any","BFS",2,true,4,39626,756042,11620
"hospital_any","BFS",3,true,4,40325,761128,11783
"hospital_any","BFS",4,true,4,39616,755796,11745
"hospital_any","BFS",5,true,4,40185,758769,11897
"hospital_any","BFS",6,true,4,39607,755576,11563
"hospital_any","BFS",7,true,4,40214,759291,11562
"hospital_any","BFS",8,true,4,40184,758937,11607
"hospital_any","BFS",9,true,4,39597,755520,11618
"hospital_any","BFS",10,true,4,39619,755866,-183821
"hospital_any","BFS prune",1,true,4,29103,731035,93158
"hospital_any","BFS prune",2,true,4,29155,732057,94091
"hospital_any","BFS prune",3,true,4,29602,737108,95691
"hospital_any","BFS prune",4,true,4,29148,731837,94624
"hospital_any","BFS prune",5,true,4,29481,734822,96035
"hospital_any","BFS prune",6,true,4,29141,731643,98770
"hospital_any","BFS prune",7,true,4,29505,735272,99159
"hospital_any","BFS prune",8,true,4,29478,734984,99977
"hospital_any","BFS prune",9,true,4,29131,731607,90227
"hospital_any","BFS prune",10,true,4,29152,731959,88600
"hospital_any","A* h+",1,true,4,317,9243,1084
"hospital_any","A* h+",2,true,4,317,9243,1125
"hospital_any","A* h+",3,true,4,317,9243,1043
"hospital_any","A* h+",4,true,4,317,9243,1057
"hospital_any","A* h+",5,true,4,317,9243,196701
"hospital_any","A* h+",6,true,4,317,9243,1125
"hospital_any","A* h+",7,true,4,317,9243,1003
"hospital_any","A* h+",8,true,4,317,9243,1094
"hospital_any","A* h+",9,true,4,317,9243,1108
"hospital_any","A* h+",10,true,4,317,9243,1128
"hospital_any","A* h_max",1,true,4,347,10047,1067
"hospital_any","A* h_max",2,true,4,347,10047,1063
"hospital_any","A* h_max",3,true,4,347,10047,1093
"hospital_any","A* h_max",4,true,4,347,10047,1082
"hospital_any","A* h_max",5,true,4,347,10047,1050
"hospital_any","A* h_max",6,true,4,347,10047,-194590
"hospital_any","A* h_max",7,true,4,347,10047,1030
"hospital_any","A* h_max",8,true,4,347,10047,1060
"hospital_any","A* h_max",9,true,4,347,10047,1081
"hospital_any","A* h_max",10,true,4,347,10047,1097
"hospital_any","A* rp",1,true,4,153,4531,557
"hospital_any","A* rp",2,true,4,47539,495761,55536
"hospital_any","A* rp",3,true,4,135,3919,435
"hospital_any","A* rp",4,true,4,457,13542,1628
"hospital_any","A* rp",5,true,4,135,3919,457
"hospital_any","A* rp",6,true,4,135,3919,415
"hospital_any","A* rp",7,true,4,1768,32663,3822
"hospital_any","A* rp",8,true,4,117,3307,450
"hospital_any","A* rp",9,true,4,488,14463,1637
"hospital_any","A* rp",10,true,4,3232,89860,10114
"hospital_any","A* h+ + pruning ",1,true,4,317,12170,1896
